지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 이슬점온도(°C),평균 상대습도(%),합계 일조시간(hr)
261,해남,2016-05-13,16.0,11.3,21.1,0.0,2.1,13.3,84.8,6.6
261,해남,2016-05-14,17.5,12.4,22.1,0.0,3.5,13.2,77.1,11.6
261,해남,2016-05-15,19.0,12.7,25.1,8.1,4.4,17.4,91.3,4.4
261,해남,2016-05-16,14.1,9.1,20.7,5.2,2.8,9.2,76.0,9.7
261,해남,2016-05-17,16.7,6.6,25.6,0.0,1.6,11.2,73.8,13.2
261,해남,2016-05-18,19.3,9.3,29.5,0.0,1.3,12.3,71.3,12.6
261,해남,2016-05-19,18.8,12.1,27.1,0.0,1.8,11.1,66.5,10.6
261,해남,2016-05-20,19.4,10.0,28.5,0.0,2.1,12.0,68.4,12.0
261,해남,2016-05-21,20.4,12.3,28.0,0.0,2.3,11.1,60.1,10.5
261,해남,2016-05-22,21.0,14.8,26.7,0.0,2.5,10.5,54.3,9.0
261,해남,2016-05-23,21.2,15.1,26.3,0.0,3.1,15.2,70.6,10.2
261,해남,2016-05-24,18.0,14.5,20.7,27.4,2.2,16.7,92.6,0.4
261,해남,2016-05-25,19.2,14.2,25.9,0.0,1.3,16.2,84.3,11.3
261,해남,2016-05-26,20.1,13.7,26.9,0.0,1.2,15.7,78.5,5.8
261,해남,2016-05-27,21.3,16.9,27.9,1.1,1.3,17.5,80.9,4.2
261,해남,2016-05-28,19.1,16.6,25.1,6.8,0.7,16.6,87.1,2.9
261,해남,2016-05-29,18.9,16.1,24.9,1.6,1.6,16.3,86.0,5.4
261,해남,2016-05-30,21.1,14.9,28.1,0.0,2.3,16.4,76.8,12.7
261,해남,2016-05-31,19.9,14.8,25.6,0.0,1.4,14.9,76.8,4.4
261,해남,2016-06-01,21.5,17.0,27.0,0.0,2.2,15.5,72.4,9.1
261,해남,2016-06-02,19.5,14.3,25.4,0.0,1.2,15.9,81.1,12.1
261,해남,2016-06-03,20.6,12.0,27.6,0.0,1.2,13.0,65.4,8.9
261,해남,2016-06-04,17.9,15.4,20.2,11.9,2.6,16.7,93.0,0.0
261,해남,2016-06-05,20.2,14.8,24.6,0.0,0.9,16.8,82.1,4.2
261,해남,2016-06-06,20.2,18.5,22.5,0.0,1.6,17.9,87.3,0.0
261,해남,2016-06-07,20.4,17.4,23.1,0.0,0.8,18.0,86.6,1.1
261,해남,2016-06-08,20.9,16.8,25.8,0.0,1.0,17.0,78.8,2.3
261,해남,2016-06-09,21.8,17.8,28.6,0.2,1.1,17.8,79.4,5.7
261,해남,2016-06-10,22.2,19.6,26.7,0.0,2.9,17.7,76.3,8.7
261,해남,2016-06-11,22.7,19.6,27.3,2.6,2.8,19.8,83.8,3.6
261,해남,2016-06-12,23.6,21.5,26.2,0.9,1.8,20.8,84.6,0.2
261,해남,2016-06-13,22.9,19.6,28.1,0.0,1.9,18.2,75.5,9.5
261,해남,2016-06-14,21.7,17.6,27.2,0.0,1.8,17.3,77.1,10.1
261,해남,2016-06-15,22.6,18.0,25.6,0.2,2.3,18.9,79.8,1.6
261,해남,2016-06-16,20.8,18.0,23.4,0.0,2.7,17.3,81.0,0.5
261,해남,2016-06-17,21.4,15.4,28.3,0.0,1.4,16.5,75.0,12.1
261,해남,2016-06-18,22.1,16.1,28.0,0.5,2.2,18.2,79.3,6.9
261,해남,2016-06-19,24.0,21.7,29.2,0.3,1.7,20.9,83.1,4.1
261,해남,2016-06-20,22.8,20.6,25.2,17.5,1.8,20.3,85.8,0.1
261,해남,2016-06-21,24.1,21.6,29.3,0.3,2.3,20.9,82.6,3.3
261,해남,2016-06-22,22.5,21.5,23.6,9.4,3.1,19.9,85.3,0.0
261,해남,2016-06-23,24.2,21.6,29.0,0.0,2.3,20.5,80.6,6.2
261,해남,2016-06-24,22.7,20.6,25.7,54.3,3.7,20.0,85.1,1.5
261,해남,2016-06-25,22.5,19.6,27.3,0.0,2.6,16.0,69.8,9.1
261,해남,2016-06-26,23.2,18.7,29.3,0.0,2.0,17.2,71.8,11.8
261,해남,2016-06-27,19.9,16.8,24.3,1.0,1.0,17.0,84.1,0.1
261,해남,2016-06-28,21.1,18.2,24.3,3.1,2.2,17.4,79.8,1.0
261,해남,2016-06-29,21.8,19.8,23.9,1.3,2.7,19.1,84.9,0.5
261,해남,2016-06-30,23.6,21.0,27.9,0.0,1.6,20.6,83.4,2.0
261,해남,2016-07-01,24.6,22.2,25.8,30.4,3.8,22.0,85.6,0.0
261,해남,2016-07-02,22.9,21.5,25.4,27.2,3.1,20.4,85.8,0.0
261,해남,2016-07-03,21.5,20.3,23.3,84.7,1.8,19.0,86.0,0.0
261,해남,2016-07-04,25.9,23.0,28.4,0.1,3.2,23.2,85.6,0.0
261,해남,2016-07-05,27.6,24.8,30.7,0.7,4.8,24.4,82.9,7.0
261,해남,2016-07-06,25.5,24.1,27.9,0.7,3.0,22.9,85.9,0.7
261,해남,2016-07-07,26.7,23.6,31.8,0.0,1.6,22.4,78.5,10.5
261,해남,2016-07-08,26.3,22.2,30.5,1.0,1.9,22.3,79.5,9.8
261,해남,2016-07-09,26.1,21.5,31.9,0.0,1.3,22.4,80.9,8.9
261,해남,2016-07-10,24.7,21.4,28.0,0.0,1.1,21.9,84.6,0.3
261,해남,2016-07-11,25.0,23.1,29.6,0.0,1.2,21.8,82.9,1.2
261,해남,2016-07-12,23.0,22.0,24.4,51.0,1.2,20.5,86.0,0.0
261,해남,2016-07-13,25.4,22.2,30.0,1.0,1.3,22.3,83.5,3.1
261,해남,2016-07-14,24.8,20.4,28.8,0.0,2.6,20.5,78.3,8.5
261,해남,2016-07-15,24.5,20.4,28.2,0.2,4.7,19.1,72.8,8.0
261,해남,2016-07-16,23.4,22.1,26.9,8.2,4.2,20.4,83.8,1.6
261,해남,2016-07-17,24.2,20.1,28.5,0.0,2.0,20.4,80.0,5.9
261,해남,2016-07-18,24.0,18.5,30.0,0.0,0.9,19.6,77.9,7.1
261,해남,2016-07-19,25.5,21.2,29.8,0.0,2.9,20.8,76.3,11.4
261,해남,2016-07-20,25.5,22.5,30.0,0.0,4.3,20.0,72.9,11.1
261,해남,2016-07-21,25.0,22.4,29.1,0.0,5.0,20.1,75.0,10.6
261,해남,2016-07-22,25.2,22.5,29.2,0.0,4.4,20.0,73.8,11.9
261,해남,2016-07-23,26.1,22.5,30.7,0.0,3.5,21.9,78.3,13.1
261,해남,2016-07-24,27.9,23.9,32.8,0.0,1.8,23.9,79.3,10.1
261,해남,2016-07-25,27.9,23.5,33.0,0.0,1.4,23.0,76.1,12.1
261,해남,2016-07-26,28.0,23.4,32.9,0.0,1.7,23.8,78.8,12.8
261,해남,2016-07-27,28.4,24.4,32.5,0.2,2.5,25.0,82.5,4.5
261,해남,2016-07-28,29.6,27.7,33.2,0.0,3.0,26.2,82.1,8.5
261,해남,2016-07-29,29.5,26.0,34.5,0.0,1.6,24.8,77.0,10.3
261,해남,2016-07-30,29.1,25.6,33.8,0.0,1.1,24.6,77.9,8.6
261,해남,2016-07-31,28.9,24.4,34.6,0.0,1.0,23.4,74.0,9.5
261,해남,2016-08-01,28.0,22.9,35.7,0.0,1.1,22.7,74.5,11.4
261,해남,2016-08-02,26.9,22.5,32.5,0.0,0.7,22.4,77.9,3.2
261,해남,2016-08-03,26.8,23.5,32.6,0.3,1.5,23.4,82.4,1.3
261,해남,2016-08-04,28.2,23.8,33.3,0.0,2.3,23.4,76.6,10.8
261,해남,2016-08-05,28.1,22.5,33.9,0.0,1.9,22.8,74.4,12.0
261,해남,2016-08-06,28.3,22.3,34.7,0.0,1.4,22.8,73.8,12.3
261,해남,2016-08-07,28.1,23.5,34.7,0.0,1.3,23.4,76.6,8.1
261,해남,2016-08-08,28.5,22.6,35.8,0.0,1.4,23.1,74.3,9.5
261,해남,2016-08-09,28.7,23.6,34.3,0.0,2.0,23.8,76.0,10.5
261,해남,2016-08-10,28.8,24.2,35.8,0.0,1.5,24.0,76.4,8.9
261,해남,2016-08-11,29.4,24.2,37.1,0.0,1.2,23.2,72.5,11.6
261,해남,2016-08-12,29.2,23.2,36.7,0.0,1.4,22.9,71.1,12.4
261,해남,2016-08-13,29.2,23.0,36.0,0.0,1.8,23.3,72.8,12.3
261,해남,2016-08-14,29.1,24.4,34.6,0.0,2.2,23.9,74.9,11.2
261,해남,2016-08-15,27.8,24.3,33.0,0.0,1.7,24.1,80.9,5.2
261,해남,2016-08-16,27.6,23.1,33.5,0.0,1.9,22.1,73.4,11.3
261,해남,2016-08-17,27.2,21.3,33.6,0.0,1.0,22.9,78.3,6.7
261,해남,2016-08-18,28.2,23.2,34.4,0.0,2.0,22.2,72.0,11.8
261,해남,2016-08-19,29.0,22.6,35.7,0.0,1.9,23.0,71.9,10.8
261,해남,2016-08-20,28.2,23.6,34.8,0.0,2.0,22.8,74.3,8.2
261,해남,2016-08-21,28.3,22.6,35.4,0.1,1.2,22.3,72.3,9.5
261,해남,2016-08-22,28.3,23.3,34.4,0.0,1.5,23.6,76.9,10.6
261,해남,2016-08-23,28.0,22.7,33.8,0.0,2.0,22.7,74.4,10.2
261,해남,2016-08-24,27.4,22.2,35.4,0.0,1.3,20.3,68.3,10.7
261,해남,2016-08-25,27.3,19.8,35.0,0.0,1.2,20.3,68.8,10.5
261,해남,2016-08-26,24.6,21.5,32.4,4.0,2.1,21.4,82.9,3.2
261,해남,2016-08-27,22.2,20.0,26.0,2.5,2.9,18.1,78.4,0.2
261,해남,2016-08-28,20.8,16.9,26.0,18.2,3.4,15.9,74.9,5.3
261,해남,2016-08-29,22.4,18.1,27.2,0.0,3.2,14.0,60.9,12.6
261,해남,2016-08-30,23.0,19.4,27.1,0.0,5.7,15.5,63.5,8.9
261,해남,2016-08-31,24.4,19.8,29.0,0.0,4.7,17.8,67.3,10.4
261,해남,2016-09-01,26.1,23.1,30.7,0.0,3.8,20.8,73.4,10.2
261,해남,2016-09-02,21.4,19.1,25.6,10.3,2.8,18.7,85.0,0.5
261,해남,2016-09-03,23.9,17.3,30.8,0.0,0.9,19.7,78.5,7.5
261,해남,2016-09-04,25.4,20.7,31.0,0.4,1.1,21.5,80.0,3.6
261,해남,2016-09-05,25.0,20.5,30.8,0.0,1.4,20.4,77.3,8.2
261,해남,2016-09-06,22.4,18.7,26.3,0.0,0.8,19.5,83.9,0.5
261,해남,2016-09-07,23.2,20.4,27.4,0.3,1.1,19.8,82.0,0.1
261,해남,2016-09-08,22.6,17.0,29.6,0.0,1.4,16.8,72.0,10.2
261,해남,2016-09-09,23.0,17.5,29.8,0.0,1.7,17.8,74.1,9.5
261,해남,2016-09-10,21.5,15.5,30.3,0.0,1.0,17.1,77.6,5.4
261,해남,2016-09-11,23.0,17.4,28.5,0.8,0.7,19.2,80.0,2.4
261,해남,2016-09-12,21.9,17.9,28.4,2.8,1.2,17.5,77.6,5.7
261,해남,2016-09-13,22.3,16.1,30.5,0.0,1.1,17.8,77.6,8.3
261,해남,2016-09-14,22.4,17.8,28.0,0.0,0.9,18.4,79.1,1.5
261,해남,2016-09-15,23.0,16.8,30.2,0.0,0.9,18.7,78.4,5.4
261,해남,2016-09-16,21.7,20.0,23.9,12.0,1.6,18.9,84.8,0.0
261,해남,2016-09-17,23.4,20.6,26.6,93.6,3.5,20.8,86.0,0.0
261,해남,2016-09-18,22.4,19.9,25.2,0.2,3.0,19.6,84.4,0.4
261,해남,2016-09-19,21.6,18.8,26.1,0.0,1.3,17.7,79.5,2.7
261,해남,2016-09-20,19.4,14.4,26.0,0.0,1.1,13.9,72.6,11.0
261,해남,2016-09-21,19.6,13.2,26.1,0.0,1.6,12.8,67.3,5.1
261,해남,2016-09-22,19.7,14.7,26.7,0.0,1.2,13.9,72.0,8.3
261,해남,2016-09-23,19.9,14.0,26.4,0.0,0.8,15.2,75.9,5.7
261,해남,2016-09-24,20.3,14.3,27.6,0.0,0.9,15.5,76.1,9.3
261,해남,2016-09-25,21.0,14.7,27.0,0.0,1.0,16.8,78.3,2.1
261,해남,2016-09-26,23.7,19.0,27.9,0.3,1.9,20.2,81.5,0.6
261,해남,2016-09-27,25.7,22.1,30.8,0.0,2.1,21.9,80.5,6.6
261,해남,2016-09-28,21.5,20.2,23.7,16.8,1.1,19.0,86.0,0.0
261,해남,2016-09-29,20.3,18.8,22.6,1.8,2.0,17.7,85.4,0.0
261,해남,2016-09-30,18.3,17.3,19.5,54.7,2.1,15.9,86.0,0.0
261,해남,2017-05-01,16.7,7.8,26.9,0.0,2.6,9.5,66.4,11.3
261,해남,2017-05-02,17.3,10.0,24.2,0.0,2.5,3.3,43.4,8.6
261,해남,2017-05-03,16.4,6.1,26.1,0.0,2.2,7.8,61.3,12.1
261,해남,2017-05-04,18.3,9.6,25.2,2.6,2.4,11.1,66.3,8.8
261,해남,2017-05-05,17.6,15.1,20.3,2.8,2.0,15.7,89.0,0.0
261,해남,2017-05-06,15.7,7.8,23.5,0.0,3.0,2.0,45.3,9.0
261,해남,2017-05-07,15.3,4.5,24.6,0.0,2.0,8.1,67.0,11.9
261,해남,2017-05-08,16.0,6.4,25.5,0.0,1.1,6.9,59.9,4.2
261,해남,2017-05-09,13.8,11.9,15.3,3.8,3.8,11.2,84.9,0.0
261,해남,2017-05-10,14.6,10.3,19.1,0.4,2.4,11.5,83.0,3.6
261,해남,2017-05-11,20.3,9.8,27.8,0.0,2.0,14.5,71.3,9.6
261,해남,2017-05-12,18.2,12.4,22.2,0.0,1.7,15.0,82.3,0.0
261,해남,2017-05-13,17.1,10.9,25.2,0.0,2.2,12.9,79.1,8.4
261,해남,2017-05-14,16.0,9.8,22.5,0.0,3.1,7.0,61.9,11.8
261,해남,2017-05-15,14.4,6.8,21.8,0.0,1.9,6.1,64.6,5.8
261,해남,2017-05-16,15.5,9.1,23.5,0.0,1.6,8.5,67.8,6.6
261,해남,2017-05-17,16.6,8.2,25.7,0.0,1.8,9.0,65.5,11.7
261,해남,2017-05-18,18.3,8.6,28.2,0.0,1.6,8.7,60.4,13.0
261,해남,2017-05-19,18.6,9.4,28.8,0.0,1.7,7.2,55.3,12.9
261,해남,2017-05-20,18.3,9.8,26.9,0.0,1.4,9.1,60.8,8.4
261,해남,2017-05-21,18.8,11.0,27.8,0.0,1.2,12.1,68.8,6.7
261,해남,2017-05-22,20.1,12.4,28.2,0.0,1.7,12.5,66.5,11.8
261,해남,2017-05-23,19.9,12.4,26.7,0.0,1.2,14.8,75.0,4.1
261,해남,2017-05-24,20.5,15.4,26.8,0.0,1.5,15.6,76.0,6.9
261,해남,2017-05-25,19.1,12.1,28.3,0.0,2.4,9.8,61.5,12.3
261,해남,2017-05-26,16.3,10.7,21.6,0.0,3.2,4.8,50.0,13.5
261,해남,2017-05-27,16.6,7.6,25.5,0.0,1.5,7.3,59.6,13.0
261,해남,2017-05-28,18.8,10.0,27.2,0.0,2.0,6.9,52.9,12.6
261,해남,2017-05-29,21.3,12.6,29.6,0.0,1.5,12.3,62.0,12.7
261,해남,2017-05-30,21.6,13.5,31.8,0.0,1.4,11.6,59.6,8.3
261,해남,2017-05-31,21.9,17.0,26.2,0.0,1.6,18.0,79.9,0.3
261,해남,2017-06-01,20.8,14.9,26.9,0.0,2.6,16.7,78.8,5.9
261,해남,2017-06-02,18.7,11.2,26.4,0.0,2.3,7.9,55.9,13.3
261,해남,2017-06-03,19.4,12.5,26.1,0.0,2.8,6.7,46.6,11.5
261,해남,2017-06-04,19.6,9.1,28.3,0.0,2.3,7.9,52.8,13.4
261,해남,2017-06-05,20.9,12.5,30.4,0.0,2.4,9.7,54.8,9.8
261,해남,2017-06-06,18.7,16.5,20.4,10.0,5.2,12.9,72.3,0.0
261,해남,2017-06-07,18.1,16.1,20.2,2.3,3.0,15.7,86.3,0.0
261,해남,2017-06-08,19.6,15.4,25.4,0.0,2.5,13.8,71.9,9.9
261,해남,2017-06-09,20.7,14.8,27.6,0.0,1.7,14.8,72.1,10.3
261,해남,2017-06-10,21.9,19.4,25.7,0.0,1.6,19.9,89.4,0.0
261,해남,2017-06-11,20.9,17.9,26.4,2.5,1.4,17.9,83.8,3.0
261,해남,2017-06-12,19.1,16.1,23.5,0.0,3.3,10.7,59.4,4.2
261,해남,2017-06-13,20.0,15.4,26.9,0.0,1.9,12.1,62.3,10.7
261,해남,2017-06-14,20.0,12.6,27.3,0.0,2.3,13.3,69.6,13.3
261,해남,2017-06-15,21.5,15.2,28.6,0.0,2.6,12.9,64.4,12.8
261,해남,2017-06-16,21.8,14.8,29.4,0.0,1.8,15.4,70.3,12.2
261,해남,2017-06-17,22.9,17.5,30.2,0.0,2.2,14.2,61.4,12.7
261,해남,2017-06-18,23.2,15.8,32.2,0.0,1.9,13.1,60.3,12.9
261,해남,2017-06-19,23.3,15.5,32.2,0.0,1.5,14.5,62.9,11.3
261,해남,2017-06-20,21.8,18.9,25.3,2.0,3.2,17.8,78.4,0.0
261,해남,2017-06-21,22.5,18.2,27.9,0.0,1.8,18.3,79.1,2.9
261,해남,2017-06-22,23.8,18.6,30.5,0.0,1.7,18.6,75.3,9.8
261,해남,2017-06-23,23.7,18.4,31.3,0.0,1.4,18.1,73.9,6.5
261,해남,2017-06-24,23.0,18.3,27.7,0.0,1.8,17.6,74.0,2.2
261,해남,2017-06-25,23.2,18.6,28.5,0.0,1.2,18.6,77.0,3.3
261,해남,2017-06-26,23.6,21.4,26.9,1.8,2.6,20.1,81.8,0.9
261,해남,2017-06-27,23.3,20.6,27.8,0.0,2.9,19.2,79.4,3.4
261,해남,2017-06-28,24.0,19.3,29.8,0.0,1.4,19.4,77.8,4.8
261,해남,2017-06-29,22.3,20.5,25.1,4.9,1.8,20.0,87.3,0.3
261,해남,2017-06-30,24.8,21.6,28.5,0.9,1.2,21.6,82.9,0.2
261,해남,2017-07-01,26.5,23.9,29.9,0.1,2.6,22.9,81.1,0.8
261,해남,2017-07-02,27.2,25.6,29.1,0.4,3.8,23.6,81.3,0.1
261,해남,2017-07-03,26.4,25.0,28.3,0.4,4.5,23.8,86.0,0.1
261,해남,2017-07-04,25.9,24.3,28.2,3.8,1.8,24.2,90.4,1.0
261,해남,2017-07-05,28.0,24.6,32.7,0.1,1.5,23.9,79.9,9.3
261,해남,2017-07-06,24.6,22.3,27.0,86.0,1.4,23.4,93.1,0.0
261,해남,2017-07-07,27.5,23.9,30.4,2.4,2.5,23.7,80.6,3.0
261,해남,2017-07-08,25.9,22.9,29.2,6.6,2.1,24.3,91.3,0.0
261,해남,2017-07-09,27.0,23.2,29.8,0.0,1.6,24.0,84.5,0.3
261,해남,2017-07-10,26.8,23.9,28.1,0.1,4.7,24.4,86.8,0.0
261,해남,2017-07-11,24.8,21.7,28.6,0.1,1.8,22.7,88.9,2.0
261,해남,2017-07-12,25.6,21.5,31.5,0.0,1.3,22.3,84.1,10.0
261,해남,2017-07-13,26.8,21.9,32.1,0.0,1.2,23.4,82.9,9.3
261,해남,2017-07-14,28.0,23.9,32.0,9.0,1.9,24.8,83.6,5.5
261,해남,2017-07-15,28.0,26.5,29.5,0.6,3.2,24.7,82.9,0.3
261,해남,2017-07-16,28.6,25.3,32.4,0.0,3.4,24.4,78.5,6.2
261,해남,2017-07-17,27.5,25.8,30.2,4.6,3.0,25.0,86.8,1.6
261,해남,2017-07-18,24.9,23.2,27.8,38.9,1.1,23.6,92.9,0.0
261,해남,2017-07-19,27.2,23.5,32.9,0.0,1.1,24.3,85.5,7.6
261,해남,2017-07-20,28.9,23.4,34.8,0.0,1.2,24.4,78.9,11.4
261,해남,2017-07-21,29.1,25.5,34.0,0.0,1.6,25.6,82.4,10.6
261,해남,2017-07-22,28.4,25.3,32.5,0.0,1.4,25.1,83.4,7.7
261,해남,2017-07-23,28.6,25.0,32.1,0.0,1.2,25.4,84.0,5.0
261,해남,2017-07-24,29.2,25.1,34.3,0.0,1.0,25.7,83.1,8.0
261,해남,2017-07-25,28.0,25.2,32.5,0.0,1.7,24.7,83.6,5.4
261,해남,2017-07-26,26.4,21.7,31.4,0.0,3.1,20.4,70.5,9.8
261,해남,2017-07-27,26.2,21.1,31.9,0.0,2.1,18.3,64.0,13.0
261,해남,2017-07-28,27.2,20.7,33.4,0.0,1.0,23.1,80.1,9.4
261,해남,2017-07-29,28.0,25.2,32.4,0.0,1.5,24.7,83.3,2.5
261,해남,2017-07-30,27.6,24.7,31.8,0.0,2.5,22.9,76.5,7.1
261,해남,2017-07-31,27.4,25.0,31.1,9.6,2.8,24.1,83.4,0.2
261,해남,2017-08-01,28.9,25.2,33.8,0.0,3.1,24.7,79.4,10.6
261,해남,2017-08-02,28.3,25.4,32.6,0.0,2.4,23.7,77.4,10.8
261,해남,2017-08-03,28.2,24.4,32.2,0.0,3.9,22.5,72.0,13.1
261,해남,2017-08-04,29.3,24.6,35.3,0.0,2.6,24.1,75.0,12.2
261,해남,2017-08-05,29.8,23.9,37.2,0.0,1.5,23.9,74.0,10.4
261,해남,2017-08-06,29.8,23.8,37.2,0.0,1.3,23.5,72.1,9.5
261,해남,2017-08-07,29.6,25.6,35.3,0.0,2.4,24.6,77.0,9.9
261,해남,2017-08-08,27.8,24.4,34.1,1.7,0.9,24.0,81.9,1.0
261,해남,2017-08-09,27.0,24.2,32.3,5.1,2.0,24.0,84.4,3.5
261,해남,2017-08-10,27.0,22.1,32.3,0.0,1.9,22.7,79.0,7.9
261,해남,2017-08-11,27.2,20.8,34.5,0.0,1.3,21.6,74.9,9.5
261,해남,2017-08-12,27.1,23.5,31.6,0.0,2.6,22.1,75.5,5.9
261,해남,2017-08-13,24.7,22.8,26.3,14.7,4.2,20.9,79.9,0.0
261,해남,2017-08-14,24.8,22.8,27.5,75.9,2.9,23.4,92.1,0.0
261,해남,2017-08-15,25.8,24.0,30.0,3.7,2.1,23.8,89.4,1.1
261,해남,2017-08-16,26.0,22.3,31.1,0.6,1.6,22.5,82.3,5.9
261,해남,2017-08-17,25.4,21.1,30.6,0.0,1.5,21.2,79.6,8.4
261,해남,2017-08-18,25.9,21.2,32.0,0.0,1.1,21.7,80.1,10.3
261,해남,2017-08-19,25.5,20.8,28.2,0.3,1.8,22.3,83.1,1.2
261,해남,2017-08-20,27.1,24.9,31.2,8.0,3.4,24.1,84.4,5.6
261,해남,2017-08-21,26.8,23.5,31.8,51.9,1.7,23.7,84.5,5.8
261,해남,2017-08-22,27.4,23.6,33.3,36.0,1.1,25.3,88.9,4.5
261,해남,2017-08-23,29.3,24.2,33.7,0.0,2.2,25.0,78.8,12.1
261,해남,2017-08-24,29.3,27.1,32.2,0.2,3.9,25.7,81.3,8.9
261,해남,2017-08-25,27.7,23.1,32.6,0.0,2.0,22.8,76.1,7.9
261,해남,2017-08-26,24.7,17.1,30.9,0.0,2.1,15.2,59.9,12.1
261,해남,2017-08-27,22.8,14.6,30.3,0.0,1.4,16.9,73.1,12.4
261,해남,2017-08-28,25.4,17.5,31.6,0.0,2.0,22.0,83.1,7.4
261,해남,2017-08-29,23.9,16.6,28.2,0.8,2.8,15.4,61.6,10.5
261,해남,2017-08-30,20.5,15.3,27.7,0.0,2.2,10.9,57.6,4.5
261,해남,2017-08-31,23.0,16.4,28.6,0.0,2.3,15.5,64.9,11.1
261,해남,2017-09-01,22.6,18.1,30.1,0.0,1.2,17.5,76.3,9.5
261,해남,2017-09-02,21.0,15.8,25.6,0.0,0.8,16.7,78.4,3.5
261,해남,2017-09-03,21.6,14.9,28.1,0.0,1.4,15.2,70.6,10.7
261,해남,2017-09-04,22.9,19.0,27.0,0.0,2.4,17.2,71.4,1.0
261,해남,2017-09-05,22.2,21.0,23.5,1.2,2.2,20.3,89.6,0.0
261,해남,2017-09-06,22.2,20.2,23.7,60.5,0.6,21.3,95.0,0.0
261,해남,2017-09-07,21.3,18.6,26.2,3.6,1.7,18.1,83.6,4.1
261,해남,2017-09-08,21.8,16.8,29.1,0.0,1.3,17.7,80.5,8.2
261,해남,2017-09-09,21.9,16.2,29.8,0.0,0.8,18.0,81.0,6.7
261,해남,2017-09-10,23.1,16.0,29.0,1.8,2.0,18.0,76.0,7.8
261,해남,2017-09-11,23.7,20.3,26.8,17.5,3.7,20.9,84.6,0.6
261,해남,2017-09-12,23.0,17.7,28.8,0.0,1.9,17.3,71.6,11.2
261,해남,2017-09-13,20.5,12.9,28.7,0.0,1.8,13.6,69.6,11.7
261,해남,2017-09-14,21.3,12.6,28.4,0.0,2.0,14.6,69.0,11.6
261,해남,2017-09-15,21.7,18.7,24.7,0.0,4.4,12.7,56.9,2.3
261,해남,2017-09-16,21.2,17.2,26.0,0.0,2.9,14.6,67.5,4.9
261,해남,2017-09-17,21.7,17.0,28.2,0.0,2.1,16.9,75.6,8.5
261,해남,2017-09-18,20.9,15.0,27.7,0.0,1.2,16.9,80.4,9.7
261,해남,2017-09-19,22.8,18.2,27.8,0.0,1.7,19.7,83.9,4.3
261,해남,2017-09-20,20.1,15.0,23.9,0.0,1.5,13.9,70.0,0.8
261,해남,2017-09-21,18.2,10.2,26.3,0.0,0.9,13.4,76.4,8.6
261,해남,2017-09-22,20.2,15.0,28.0,0.0,1.5,15.9,79.1,8.0
261,해남,2017-09-23,20.3,15.0,27.3,0.0,1.0,17.3,85.0,4.3
261,해남,2017-09-24,20.8,16.2,29.1,0.0,1.0,17.4,83.3,7.2
261,해남,2017-09-25,21.8,14.4,29.2,0.0,1.5,16.6,74.6,8.6
261,해남,2017-09-26,23.9,19.9,28.4,0.0,3.4,17.4,67.9,8.5
261,해남,2017-09-27,21.4,19.6,24.3,1.9,3.0,19.0,86.9,0.5
261,해남,2017-09-28,20.8,13.9,26.4,0.0,2.0,13.6,68.9,8.2
261,해남,2017-09-29,17.1,10.9,23.2,0.0,1.7,8.2,59.0,9.4
261,해남,2017-09-30,17.9,8.2,28.1,0.0,1.5,8.9,62.9,11.0
261,해남,2018-05-01,18.1,16.0,20.5,0.0,2.8,16.0,88.3,0.1
261,해남,2018-05-02,15.4,9.7,19.3,0.3,2.8,13.1,86.9,0.0
261,해남,2018-05-03,12.0,7.0,18.6,0.0,3.7,4.1,60.9,9.3
261,해남,2018-05-04,11.9,2.8,20.0,0.0,2.1,3.0,61.8,12.7
261,해남,2018-05-05,18.2,7.2,24.4,0.0,3.0,8.6,56.1,8.1
261,해남,2018-05-06,16.7,15.0,19.5,18.7,2.5,15.1,91.1,0.0
261,해남,2018-05-07,17.0,13.3,22.0,24.2,1.6,14.6,87.3,2.0
261,해남,2018-05-08,16.5,12.8,23.3,3.3,2.4,12.2,78.4,3.9
261,해남,2018-05-09,14.3,12.1,17.6,0.4,1.6,10.1,76.4,1.8
261,해남,2018-05-10,15.2,9.6,22.3,0.0,1.3,10.7,77.0,11.0
261,해남,2018-05-11,17.4,10.1,24.2,0.0,1.2,7.6,58.3,7.8
261,해남,2018-05-12,18.8,16.7,21.9,11.3,2.6,14.5,77.4,0.3
261,해남,2018-05-13,16.2,12.1,20.3,2.2,1.8,13.4,84.9,6.8
261,해남,2018-05-14,18.4,11.4,27.9,0.0,0.8,12.1,72.4,10.1
261,해남,2018-05-15,21.1,12.0,29.1,0.0,1.2,17.0,79.6,7.8
261,해남,2018-05-16,23.7,21.1,25.7,1.8,3.4,21.3,87.3,0.0
261,해남,2018-05-17,23.1,20.3,24.6,1.4,3.6,21.1,89.1,0.0
261,해남,2018-05-18,19.6,15.8,23.6,1.4,1.6,18.1,92.1,0.0
261,해남,2018-05-19,16.1,11.9,20.9,0.0,3.4,11.9,76.8,5.0
261,해남,2018-05-20,17.2,13.4,24.5,0.2,5.7,6.5,51.8,7.1
261,해남,2018-05-21,18.2,11.6,23.6,0.0,3.2,11.3,65.0,10.8
261,해남,2018-05-22,18.5,14.6,23.1,4.3,3.0,14.3,77.5,5.1
