법정동코드,번,지,사용년월,사용량(KWh)
11400,0578,0007,202501,3423
11400,0578,0007,202502,3822
11400,0578,0007,202503,4267
11400,0578,0007,202504,1970
11400,0578,0007,202505,141
11400,0578,0007,202511,23
11400,0578,0008,202501,3047
11400,0578,0008,202502,3786
11400,0578,0008,202503,4373
11400,0578,0008,202504,2229
11400,0578,0008,202505,1337
11400,0578,0008,202506,620
11400,0578,0008,202507,291
11400,0578,0008,202508,163
11400,0578,0008,202509,210
11400,0578,0008,202510,164
11400,0578,0008,202511,490
11400,0578,0019,202501,3212
11400,0578,0019,202502,3598
11400,0578,0019,202503,4020
11400,0578,0019,202504,271
11400,0578,0019,202505,153
11400,0578,0019,202506,129
11400,0578,0019,202507,93
11400,0578,0019,202508,47
11400,0578,0019,202509,47
11400,0578,0019,202510,47
11400,0578,0019,202511,82
11400,0578,0020,202501,2141
11400,0578,0020,202502,2725
11400,0578,0020,202503,3065
11400,0578,0020,202504,1840
11400,0578,0020,202505,1091
11400,0578,0020,202506,468
11400,0578,0020,202507,303
11400,0578,0020,202508,209
11400,0578,0020,202509,210
11400,0578,0020,202510,187
11400,0578,0020,202511,466
11400,0579,0000,202501,750351
11400,0579,0000,202502,683173
11400,0579,0000,202503,538217
11400,0579,0000,202504,322582
11400,0579,0000,202505,175526
11400,0579,0000,202506,106147
11400,0579,0000,202507,72598
11400,0579,0000,202508,64290
11400,0579,0000,202509,55390
11400,0579,0000,202510,77056
11400,0579,0000,202511,219699
11400,0579,0001,202501,971884
11400,0579,0001,202502,967911
11400,0579,0001,202503,687553
11400,0579,0001,202504,444143
11400,0579,0001,202505,221486
11400,0579,0001,202506,156701
11400,0579,0001,202507,100439
11400,0579,0001,202508,89631
11400,0579,0001,202509,84705
11400,0579,0001,202510,117212
11400,0579,0001,202511,280285
11400,0580,0007,202501,5976
11400,0580,0007,202502,5084
11400,0580,0007,202503,5187
11400,0580,0007,202504,5047
11400,0580,0007,202505,6323
11400,0580,0007,202506,3029
11400,0580,0007,202507,2013
11400,0580,0007,202508,1140
11400,0580,0007,202509,933
11400,0580,0007,202510,1224
11400,0580,0007,202511,2531
11400,0580,0009,202501,4706
11400,0580,0009,202502,3798
11400,0580,0009,202503,4350
11400,0580,0009,202504,3503
11400,0580,0009,202505,3285
11400,0580,0009,202506,2678
11400,0580,0009,202507,2432
11400,0580,0009,202508,2465
11400,0580,0009,202509,2216
11400,0580,0009,202510,1702
11400,0580,0009,202511,2087
11400,0580,0010,202502,47
11400,0580,0010,202503,35
11400,0580,0010,202511,140
11400,0580,0012,202501,9199
11400,0580,0012,202502,7230
11400,0580,0012,202503,8747
11400,0580,0012,202504,7171
11400,0580,0012,202505,7555
11400,0580,0012,202506,6819
11400,0580,0012,202507,5468
11400,0580,0012,202508,5978
11400,0580,0012,202509,5446
11400,0580,0012,202510,6238
11400,0580,0012,202511,6869
11400,0581,0000,202501,2365
11400,0581,0000,202502,2524
11400,0581,0000,202503,3383
11400,0581,0000,202504,2100
11400,0581,0000,202505,1783
11400,0581,0000,202506,936
11400,0581,0000,202507,384
11400,0581,0000,202508,1012
11400,0581,0000,202509,1050
11400,0581,0000,202510,840
11400,0581,0000,202511,1842
11400,0581,0004,202501,2023
11400,0581,0004,202502,1816
11400,0581,0004,202503,2605
11400,0581,0004,202504,1286
11400,0581,0004,202505,798
11400,0581,0004,202506,281
11400,0581,0004,202507,349
11400,0581,0004,202508,116
11400,0581,0004,202509,105
11400,0581,0004,202510,128
11400,0581,0004,202511,280
11400,0583,0000,202501,11575
11400,0583,0000,202502,12951
11400,0583,0000,202503,14040
11400,0583,0000,202504,6994
11400,0583,0000,202505,6147
11400,0583,0000,202506,4024
11400,0583,0000,202507,4165
11400,0583,0000,202508,4280
11400,0583,0000,202509,3849
11400,0583,0000,202510,3452
11400,0583,0000,202511,4864
11400,0583,0001,202501,259
11400,0583,0001,202502,330
11400,0583,0001,202503,212
11400,0583,0001,202504,47
11400,0583,0001,202505,12
11400,0583,0001,202509,12
11400,0583,0001,202510,12
11400,0583,0001,202511,12
11400,0583,0004,202501,3741
11400,0583,0004,202502,3609
11400,0583,0004,202503,4480
11400,0583,0004,202504,3290
11400,0583,0004,202505,3918
11400,0583,0004,202506,3134
11400,0583,0004,202507,3177
11400,0583,0004,202508,3012
11400,0583,0004,202509,2577
11400,0583,0004,202510,2530
11400,0583,0004,202511,2927
11400,0583,0006,202501,224
11400,0583,0006,202502,106
11400,0583,0006,202503,141
11400,0583,0006,202504,106
11400,0583,0006,202505,141
11400,0583,0006,202506,140
11400,0583,0006,202507,151
11400,0583,0006,202508,151
11400,0583,0006,202509,105
11400,0583,0006,202510,152
11400,0583,0006,202511,105
11400,0583,0007,202501,4200
11400,0583,0007,202502,2866
11400,0583,0007,202503,4668
11400,0583,0007,202504,2418
11400,0583,0007,202505,1794
11400,0583,0007,202506,714
11400,0583,0007,202507,279
11400,0583,0007,202508,152
11400,0583,0007,202509,140
11400,0583,0007,202510,140
11400,0583,0007,202511,991
11400,0583,0008,202501,5482
11400,0583,0008,202502,6086
11400,0583,0008,202503,5835
11400,0583,0008,202504,4789
11400,0583,0008,202505,5643
11400,0583,0008,202506,4129
11400,0583,0008,202507,4445
11400,0583,0008,202508,4663
11400,0583,0008,202509,4583
11400,0583,0008,202510,4361
11400,0583,0008,202511,4560
11400,0583,0015,202501,1941
11400,0583,0015,202502,2312
11400,0583,0015,202503,2982
11400,0583,0015,202504,1946
11400,0583,0015,202505,868
11400,0583,0015,202506,608
11400,0583,0015,202507,361
11400,0583,0015,202508,70
11400,0583,0015,202510,58
11400,0583,0015,202511,140
11400,0583,0017,202501,6318
11400,0583,0017,202502,5049
11400,0583,0017,202503,6884
11400,0583,0017,202504,3975
11400,0583,0017,202505,2898
11400,0583,0017,202506,2632
11400,0583,0017,202507,2140
11400,0583,0017,202508,2710
11400,0583,0017,202509,2215
11400,0583,0017,202510,2332
11400,0583,0017,202511,2775
11400,0583,0018,202501,2364
11400,0583,0018,202502,1746
11400,0583,0018,202503,2323
11400,0583,0018,202504,1215
11400,0583,0018,202505,398
11400,0583,0018,202506,363
11400,0583,0018,202507,186
11400,0583,0018,202508,162
11400,0583,0018,202509,82
11400,0583,0018,202510,128
11400,0583,0018,202511,199
11400,0584,0010,202501,2953
11400,0584,0010,202502,1840
11400,0584,0010,202503,2700
11400,0584,0010,202504,2418
11400,0584,0010,202505,2593
11400,0584,0010,202506,2129
11400,0584,0010,202507,2176
11400,0584,0010,202508,1977
11400,0584,0010,202509,2227
11400,0584,0010,202510,2006
11400,0584,0010,202511,2146
11400,0584,0012,202501,2388
11400,0584,0012,202502,2111
11400,0584,0012,202503,3395
11400,0584,0012,202504,1805
11400,0584,0012,202505,1068
11400,0584,0012,202506,421
11400,0584,0012,202507,186
11400,0584,0012,202508,116
11400,0584,0012,202509,93
11400,0584,0012,202510,70
11400,0584,0012,202511,641
11400,0585,0011,202501,3376
11400,0585,0011,202502,2937
11400,0585,0011,202503,3794
11400,0585,0011,202504,1227
11400,0585,0011,202505,281
11400,0585,0011,202506,152
11400,0585,0011,202507,105
11400,0585,0011,202508,81
11400,0585,0011,202509,58
11400,0585,0011,202510,70
11400,0585,0011,202511,35
11400,0588,0004,202501,5564
11400,0588,0004,202502,4659
11400,0588,0004,202503,5670
11400,0588,0004,202504,3986
11400,0588,0004,202505,3214
11400,0588,0004,202506,2585
11400,0588,0004,202507,2013
11400,0588,0004,202508,2361
11400,0588,0004,202509,1807
11400,0588,0004,202510,2332
11400,0588,0004,202511,2251
11400,0588,0008,202501,4200
11400,0588,0008,202502,3161
11400,0588,0008,202503,4338
11400,0588,0008,202504,2088
11400,0588,0008,202505,892
11400,0588,0008,202506,316
11400,0588,0008,202507,116
11400,0588,0008,202508,58
11400,0588,0008,202509,47
11400,0588,0008,202510,70
11400,0588,0008,202511,187
11400,0588,0009,202501,1635
11400,0588,0009,202502,1144
11400,0588,0009,202503,1532
11400,0588,0009,202504,1368
11400,0588,0009,202505,1478
11400,0588,0009,202506,1509
11400,0588,0009,202507,1187
11400,0588,0009,202508,1465
11400,0588,0009,202509,1026
11400,0588,0009,202510,1003
11400,0588,0009,202511,1213
11400,0588,0011,202501,2694
11400,0588,0011,202502,2442
11400,0588,0011,202503,3089
11400,0588,0011,202504,1404
11400,0588,0011,202505,868
11400,0588,0011,202506,316
11400,0588,0011,202507,209
11400,0588,0011,202508,140
11400,0588,0011,202509,93
11400,0588,0011,202510,140
11400,0588,0011,202511,397
11400,0588,0012,202501,14843
11400,0588,0012,202502,13312
11400,0588,0012,202503,20188
11400,0588,0012,202504,12591
11400,0588,0012,202505,11967
11400,0588,0012,202506,9617
11400,0588,0012,202507,8752
11400,0588,0012,202508,8185
11400,0588,0012,202509,7123
11400,0588,0012,202510,7369
11400,0588,0012,202511,12401
11400,0589,0000,202501,16560
11400,0589,0000,202502,17952
11400,0589,0000,202503,13087
11400,0589,0000,202504,7619
11400,0589,0000,202505,3270
11400,0589,0000,202506,2146
11400,0589,0000,202507,1572
11400,0589,0000,202508,1304
11400,0589,0000,202509,1259
11400,0589,0000,202510,1527
11400,0589,0000,202511,4084
11400,0590,0002,202501,6729
11400,0590,0002,202502,6216
11400,0590,0002,202503,9254
11400,0590,0002,202504,5484
11400,0590,0002,202505,3601
11400,0590,0002,202506,795
11400,0590,0002,202507,617
11400,0590,0002,202508,454
11400,0590,0002,202509,303
11400,0590,0002,202510,361
11400,0590,0002,202511,1061
11400,0590,0004,202501,7764
11400,0590,0004,202502,7348
11400,0590,0004,202503,9337
11400,0590,0004,202504,6334
11400,0590,0004,202505,7051
11400,0590,0004,202506,5696
11400,0590,0004,202507,5387
11400,0590,0004,202508,5756
11400,0590,0004,202509,5050
11400,0590,0004,202510,4874
11400,0590,0004,202511,5819
11400,0590,0005,202501,3623
11400,0590,0005,202502,3468
11400,0590,0005,202503,4149
11400,0590,0005,202504,2241
11400,0590,0005,202505,1138
11400,0590,0005,202506,374
11400,0590,0005,202507,279
11400,0590,0005,202508,291
11400,0590,0005,202509,233
11400,0590,0005,202510,210
11400,0590,0005,202511,793
11400,0590,0006,202501,5305
11400,0590,0006,202502,5568
11400,0590,0006,202503,6672
11400,0590,0006,202504,4128
11400,0590,0006,202505,4977
11400,0590,0006,202506,3415
11400,0590,0006,202507,3618
11400,0590,0006,202508,3419
11400,0590,0006,202509,3148
11400,0590,0006,202510,3020
11400,0590,0006,202511,933
11400,0591,0005,202501,1612
11400,0591,0005,202502,1345
11400,0591,0005,202503,2051
11400,0591,0005,202504,778
11400,0591,0005,202505,293
11400,0591,0005,202506,105
11400,0591,0005,202507,70
11400,0591,0005,202508,70
11400,0591,0005,202509,35
11400,0591,0005,202510,23
11400,0591,0005,202511,175
11400,0591,0016,202501,1435
11400,0591,0016,202502,1521
11400,0591,0016,202503,2558
11400,0591,0016,202504,1061
11400,0591,0016,202505,1091
11400,0591,0016,202506,713
11400,0591,0016,202507,593
11400,0591,0016,202508,523
11400,0591,0016,202509,536
11400,0591,0016,202510,455
11400,0591,0016,202511,1026
11400,0592,0006,202501,1282
11400,0592,0006,202502,849
11400,0592,0006,202503,884
11400,0592,0006,202504,401
11400,0592,0006,202505,293
11400,0592,0006,202506,152
11400,0592,0006,202507,128
11400,0592,0006,202508,128
11400,0592,0006,202509,82
11400,0592,0006,202510,117
11400,0592,0006,202511,175
11400,0593,0003,202501,5752
11400,0593,0003,202502,5461
11400,0593,0003,202503,7167
11400,0593,0003,202504,4446
11400,0593,0003,202505,3637
11400,0593,0003,202506,2889
11400,0593,0003,202507,2199
11400,0593,0003,202508,2349
11400,0593,0003,202509,2344
11400,0593,0003,202510,1784
11400,0593,0003,202511,2426
11400,0593,0004,202501,16870
11400,0593,0004,202502,14602
11400,0593,0004,202503,17353
11400,0593,0004,202504,13587
11400,0593,0004,202505,14664
11400,0593,0004,202506,11451
11400,0593,0004,202507,11414
11400,0593,0004,202508,11955
11400,0593,0004,202509,9877
11400,0593,0004,202510,10226
11400,0593,0004,202511,10869
11400,0593,0005,202501,5517
11400,0593,0005,202502,4989
11400,0593,0005,202503,5965
11400,0593,0005,202504,4600
11400,0593,0005,202505,4962
11400,0593,0005,202506,4316
11400,0593,0005,202507,4002
11400,0593,0005,202508,4117
11400,0593,0005,202509,4151
11400,0593,0005,202510,3813
11400,0593,0005,202511,4082
11400,0593,0006,202501,3247
11400,0593,0006,202502,2819
11400,0593,0006,202503,1568
11400,0593,0006,202504,1911
11400,0593,0006,202505,1220
11400,0593,0006,202506,1100
11400,0593,0006,202507,1036
11400,0593,0006,202508,861
11400,0593,0006,202509,501
11400,0593,0006,202510,618
11400,0593,0006,202511,770
11400,0593,0007,202501,3612
11400,0593,0007,202502,3102
11400,0593,0007,202503,4161
11400,0593,0007,202504,3114
11400,0593,0007,202505,3918
11400,0593,0007,202506,3532
11400,0593,0007,202507,3630
11400,0593,0007,202508,3559
11400,0593,0007,202509,3288
11400,0593,0007,202510,3137
11400,0593,0007,202511,2018
11400,0593,0008,202501,3212
11400,0593,0008,202502,3455
11400,0593,0008,202503,4126
11400,0593,0008,202504,2289
11400,0593,0008,202505,1865
11400,0593,0008,202506,538
11400,0593,0008,202507,128
11400,0593,0008,202508,81
11400,0593,0008,202509,70
11400,0593,0008,202510,59
11400,0593,0008,202511,782
11400,0594,0000,202501,3764
11400,0594,0000,202502,3833
11400,0594,0000,202503,5034
11400,0594,0000,202504,2996
11400,0594,0000,202505,2311
11400,0594,0000,202506,1123
11400,0594,0000,202507,640
11400,0594,0000,202508,407
11400,0594,0000,202509,315
11400,0594,0000,202510,361
11400,0594,0000,202511,1166
11400,0594,0001,202501,11693
11400,0594,0001,202502,12644
11400,0594,0001,202503,16327
11400,0594,0001,202504,11464
11400,0594,0001,202505,12001
11400,0594,0001,202506,9731
11400,0594,0001,202507,11798
11400,0594,0001,202508,15084
11400,0594,0001,202509,12315
11400,0594,0001,202510,10646
11400,0594,0001,202511,13085
11400,0594,0004,202501,2717
11400,0594,0004,202502,2736
11400,0594,0004,202503,4008
11400,0594,0004,202504,2630
11400,0594,0004,202505,2874
11400,0594,0004,202506,1766
11400,0594,0004,202507,1780
11400,0594,0004,202508,1442
11400,0594,0004,202509,1329
11400,0594,0004,202510,1446
11400,0594,0004,202511,1796
11400,0594,0006,202501,2013
11400,0594,0006,202502,3290
11400,0594,0006,202503,4044
11400,0594,0006,202504,2052
11400,0594,0006,202505,1631
11400,0594,0006,202506,924
11400,0594,0006,202507,943
11400,0594,0006,202508,872
11400,0594,0006,202509,700
11400,0594,0006,202510,828
11400,0594,0006,202511,979
11400,0595,0001,202501,1470
11400,0595,0001,202502,1581
11400,0595,0001,202503,1756
11400,0595,0001,202504,944
11400,0595,0001,202505,575
11400,0595,0001,202506,269
11400,0595,0001,202507,93
11400,0595,0001,202508,47
11400,0595,0001,202509,47
11400,0595,0001,202510,93
11400,0595,0001,202511,268
11400,0595,0003,202501,4188
11400,0595,0003,202502,3998
11400,0595,0003,202503,4656
11400,0595,0003,202504,2359
11400,0595,0003,202505,1326
11400,0595,0003,202506,585
11400,0595,0003,202507,116
11400,0595,0003,202508,349
11400,0595,0003,202509,70
11400,0595,0003,202510,175
11400,0595,0003,202511,875
11400,0595,0005,202501,3106
11400,0595,0005,202502,2866
11400,0595,0005,202503,3442
11400,0595,0005,202504,2654
11400,0595,0005,202505,3038
11400,0595,0005,202506,2678
11400,0595,0005,202507,1862
11400,0595,0005,202508,2047
11400,0595,0005,202509,1621
11400,0595,0005,202510,1656
11400,0595,0005,202511,2204
11400,0595,0007,202501,3529
11400,0595,0007,202502,3881
11400,0595,0007,202503,6189
11400,0595,0007,202504,2606
11400,0595,0007,202505,1279
11400,0595,0007,202506,877
11400,0595,0007,202507,431
11400,0595,0007,202508,372
11400,0595,0007,202509,269
11400,0595,0007,202510,198
11400,0595,0007,202511,723
11400,0595,0011,202501,36950
11400,0595,0011,202502,22151
11400,0595,0011,202503,3419
11400,0595,0011,202504,30618
11400,0595,0011,202505,32390
11400,0595,0011,202506,22901
11400,0595,0011,202507,25527
11400,0595,0011,202508,20142
11400,0595,0011,202509,7650
11400,0595,0011,202510,20674
11400,0595,0011,202511,18146
11400,0595,0014,202501,7129
11400,0595,0014,202502,4907
11400,0595,0014,202503,7663
11400,0595,0014,202504,4459
11400,0595,0014,202505,3051
11400,0595,0014,202506,2245
11400,0595,0014,202507,1699
11400,0595,0014,202508,1384
11400,0595,0014,202509,769
11400,0595,0014,202510,653
11400,0595,0014,202511,1867
11400,0595,0015,202501,612
11400,0595,0015,202502,661
11400,0595,0015,202503,660
11400,0595,0015,202504,625
11400,0595,0015,202505,411
11400,0595,0015,202506,386
11400,0595,0015,202507,279
11400,0595,0015,202508,174
11400,0595,0015,202509,12
11400,0595,0015,202510,327
11400,0595,0015,202511,2087
11400,0596,0002,202501,2247
11400,0596,0002,202502,2406
11400,0596,0002,202503,3147
11400,0596,0002,202504,1439
11400,0596,0002,202505,1114
11400,0596,0002,202506,515
11400,0596,0002,202507,337
11400,0596,0002,202508,291
11400,0596,0002,202509,198
11400,0596,0002,202510,280
11400,0596,0002,202511,688
11400,0596,0003,202501,988
11400,0596,0003,202502,1014
11400,0596,0003,202503,1285
11400,0596,0003,202504,578
11400,0596,0003,202505,927
11400,0596,0003,202506,702
11400,0596,0003,202507,640
11400,0596,0003,202508,454
11400,0596,0003,202509,466
11400,0596,0003,202510,525
11400,0596,0003,202511,536
11400,0596,0004,202501,2094
11400,0596,0004,202502,2501
11400,0596,0004,202503,3124
11400,0596,0004,202504,1392
11400,0596,0004,202505,575
11400,0596,0004,202506,374
11400,0596,0004,202507,372
11400,0596,0004,202508,267
11400,0596,0004,202509,140
11400,0596,0004,202510,163
11400,0596,0004,202511,327
11400,0596,0006,202501,3317
11400,0596,0006,202502,2972
11400,0596,0006,202503,3395
11400,0596,0006,202504,1686
11400,0596,0006,202505,1478
11400,0596,0006,202506,1193
11400,0596,0006,202507,861
11400,0596,0006,202508,779
11400,0596,0006,202509,676
11400,0596,0006,202510,548
11400,0596,0006,202511,944
11400,0597,0003,202501,2388
11400,0597,0003,202502,2206
11400,0597,0003,202503,2924
11400,0597,0003,202504,2135
11400,0597,0003,202505,2581
11400,0597,0003,202508,2175
11400,0597,0003,202509,4081
11400,0597,0003,202510,4186
11400,0597,0003,202511,4478
11400,0597,0004,202501,506
11400,0597,0004,202502,130
11400,0597,0004,202503,259
11400,0597,0004,202504,83
11400,0597,0004,202505,340
11400,0597,0004,202511,222
11400,0599,0001,202501,5482
11400,0599,0001,202502,5166
11400,0599,0001,202503,6979
11400,0599,0001,202504,3338
11400,0599,0001,202505,1631
11400,0599,0001,202506,175
11400,0599,0001,202507,244
11400,0599,0001,202508,93
11400,0599,0001,202509,94
11400,0599,0001,202510,163
11400,0599,0001,202511,280
11400,0600,0001,202501,3494
11400,0600,0001,202502,1734
11400,0600,0001,202503,2382
11400,0600,0001,202504,1651
11400,0600,0001,202505,1947
11400,0600,0001,202506,1719
11400,0600,0001,202507,1617
11400,0600,0001,202508,1570
11400,0600,0001,202509,1399
11400,0600,0001,202510,1773
11400,0600,0001,202511,2099
11400,0600,0003,202501,6800
11400,0600,0003,202502,7525
11400,0600,0003,202503,9136
11400,0600,0003,202504,6345
11400,0600,0003,202505,7637
11400,0600,0003,202506,5638
11400,0600,0003,202507,5690
11400,0600,0003,202508,5431
11400,0600,0003,202509,5562
11400,0600,0003,202510,5539
11400,0600,0003,202511,6647
11400,0601,0001,202501,2776
11400,0601,0001,202502,2630
11400,0601,0001,202503,2747
11400,0601,0001,202504,1746
11400,0601,0001,202505,1068
11400,0601,0001,202506,327
11400,0601,0001,202507,163
