관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202504,1277
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202505,926
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202506,952
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202507,1516
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202508,1962
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202509,2163
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202510,1202
10100-0590-0002,제2종근린생활시설,277.46,0,0,,202511,938
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202501,5513
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202502,5138
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202503,3981
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202504,3302
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202505,3190
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202506,3920
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202507,6082
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202508,6773
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202509,6811
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202510,4153
10100-0590-0004,제2종근린생활시설,52.2,0,0,,202511,3341
10100-0592-0000,업무시설,3287.11,0,0,,202501,29494
10100-0592-0000,업무시설,3287.11,0,0,,202502,28340
10100-0592-0000,업무시설,3287.11,0,0,,202503,24333
10100-0592-0000,업무시설,3287.11,0,0,,202504,23713
10100-0592-0000,업무시설,3287.11,0,0,,202505,21640
10100-0592-0000,업무시설,3287.11,0,0,,202506,27378
10100-0592-0000,업무시설,3287.11,0,0,,202507,38452
10100-0592-0000,업무시설,3287.11,0,0,,202508,40140
10100-0592-0000,업무시설,3287.11,0,0,,202509,37718
10100-0592-0000,업무시설,3287.11,0,0,,202510,23987
10100-0592-0000,업무시설,3287.11,0,0,,202511,23786
10100-0595-0000,제2종근린생활시설,297.68,0,1,,202501,6293
